branch,file,chain_rank,caller_function,core_function,callee_function,caller_evidence,core_evidence,callee_evidence,chain_score,confidence,notes
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,67,0x497F,0x8A42,0x8442,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,68,0x497F,0x8A42,0x729E,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,69,0xAA96,0x90B6,0x9F46,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",15.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,70,0xAA96,0x8BE5,0x9B73,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate",13.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,71,0x8D3B,0xAA96,0x90B6,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,72,0x8D3B,0xAA96,0x8EB8,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,73,0x8D3B,0xAA96,0x9F46,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,74,0x8D3B,0xAA96,0x8BE5,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,75,0x8D3B,0xAA96,0x929E,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,76,0xAA96,0x8D3B,0xAA96,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,77,0x8D3B,0xAA96,0x9D25,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",12.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,78,0x8D3B,0xAA96,0x93F9,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",12.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,79,0xAA96,0xA6E0,0x9F46,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",10.100,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,80,0x497F,0x84CB,0x84FA,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"event_queue_candidate,isolator_status_candidate,packet_export_candidate",8.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,81,0xAA96,0xA6FA,0xA7FB,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,packet_export_candidate,7.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,82,0xAA96,0x9F46,0x78EB,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,83,0xAA96,0x9F46,0x7860,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,84,0xAA96,0x9F46,0x781A,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,85,0xAA96,0x90B6,0x9F46,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",15.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,86,0xAA96,0x8BE5,0x9B73,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate",13.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,87,0x8D3B,0xAA96,0x90B6,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,88,0x8D3B,0xAA96,0x8EB8,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,89,0x8D3B,0xAA96,0x9F46,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,90,0x8D3B,0xAA96,0x8BE5,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,91,0x8D3B,0xAA96,0x929E,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,92,0xAA96,0x8D3B,0xAA96,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",12.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,93,0x8D3B,0xAA96,0x9D25,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",12.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,94,0x8D3B,0xAA96,0x93F9,"common_mash_dispatcher_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",12.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,95,0xAA96,0xA6E0,0x9F46,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",10.100,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,96,0x497F,0x84CB,0x84FA,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"event_queue_candidate,isolator_status_candidate,packet_export_candidate",8.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,97,0xAA96,0xA6FA,0xA7FB,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,packet_export_candidate,7.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,98,0xAA96,0x9F46,0x78EB,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,99,0xAA96,0x9F46,0x7860,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
90CYE_v2_1,90CYE04_19_2 v2_1.PZU,100,0xAA96,0x9F46,0x781A,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
A03_A04,A03_26.PZU,101,0x497A,0xA900,0x800B,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",14.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A03_26.PZU,102,0x497A,0xA900,0x8904,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",14.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A03_26.PZU,103,0xA900,0x800B,0x8741,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate",11.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A03_26.PZU,104,0xA900,0x800B,0x7953,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,packet_export_candidate",11.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A03_26.PZU,105,0xA900,0x9F58,0xA2F5,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,event_queue_candidate,5.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A03_26.PZU,106,0x497A,0xA900,0x9F58,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
A03_A04,A03_26.PZU,107,0x497A,0xA900,0x9EEC,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
A03_A04,A04_28.PZU,108,0x497A,0xB310,0x7F5B,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",14.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A04_28.PZU,109,0x497A,0xB310,0x889F,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",14.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A04_28.PZU,110,0xB310,0x7F5B,0x86DE,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate",11.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A04_28.PZU,111,0xB310,0xA269,0xA6D9,"common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,"event_queue_candidate,packet_export_candidate",6.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
A03_A04,A04_28.PZU,112,0x497A,0xB310,0xA269,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
A03_A04,A04_28.PZU,113,0x497A,0xB310,0xA1FA,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
A03_A04,A04_28.PZU,114,0x497A,0xB310,0x866A,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","alarm_fault_status_candidate,isolator_status_candidate,led_control_candidate,polling_loop_candidate",4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
A03_A04,A04_28.PZU,115,0x497A,0xB310,0x805D,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate","isolator_status_candidate,polling_loop_candidate",4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
A03_A04,A04_28.PZU,116,0x497A,0xB310,0x6B57,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",polling_loop_candidate,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,117,0xAB62,0xAB62,0x758B,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",16.300,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,118,0xAB62,0xAB62,0xAB62,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",15.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,119,0xAB62,0xAB62,0x9B12,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",14.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,120,0xAB62,0xAB62,0x7C5D,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","event_queue_candidate,led_control_candidate,polling_loop_candidate",14.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,121,0xAB62,0xAB62,0x44F1,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",14.200,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,122,0xAB62,0x44F1,0x53E6,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",13.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,123,0xAB62,0x44F1,0xA3FD,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,packet_export_candidate,polling_loop_candidate",12.700,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,124,0xAB62,0x44F1,0x6BB7,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",12.000,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,125,0x464B,0x920C,0x53E6,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",11.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,126,0x4358,0x920C,0x53E6,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",11.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,127,0xAB62,0x45FF,0x464B,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",9.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,128,0xAB62,0xAB19,0x4358,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",9.400,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,129,0x45FF,0x464B,0x4F87,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","event_queue_candidate,isolator_status_candidate,led_control_candidate",8.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,130,0x45FF,0x464B,0x47EF,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",8.600,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,131,0x464B,0x6BA4,0x4358,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",8.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,132,0x4358,0x6BA4,0x4358,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate",8.500,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,133,0x45FF,0x464B,0x920C,none,"address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,134,0xAB19,0x4358,0x920C,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,135,0x6BA4,0x4358,0x920C,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,136,0x4641,0x4358,0x920C,none,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,polling_loop_candidate","event_queue_candidate,polling_loop_candidate",7.900,medium,local call chain: dispatcher->polling/state->event|packet candidate
RTOS_service,ppkp2001 90cye01.PZU,137,0xAB62,0x758B,0x8FAF,"common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,polling_loop_candidate",4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,138,0x44F1,0x53E6,0x4A3B,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate","address_range_candidate,common_mash_dispatcher_candidate,polling_loop_candidate",4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,139,0x44F1,0x53E6,0x4755,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",polling_loop_candidate,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,140,0x44F1,0x53E6,0x91EB,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,141,0x44F1,0x53E6,0x919E,"common_mash_dispatcher_candidate,event_queue_candidate,polling_loop_candidate","common_mash_dispatcher_candidate,event_queue_candidate,led_control_candidate,packet_export_candidate,polling_loop_candidate",none,4.000,medium,chain fused from global pipeline and mash evidence (hypothesis)
